N
N	51.9212
N	51.9212	-8.17579
N	51.9212	-8.17579	P564
N	51.9212	-8.17579	P564	26 Nov 2023
N	51.9212	-8.17579	P564	26 Nov 2023	P564\nMidleton to Cork\nExpected Departure 16:45
N	51.9212	-8.17579	P564	26 Nov 2023	P564\nMidleton to Cork\nExpected Departure 16:45	To Cork
N
N	52.5009
N	52.5009	-8.20003
N	52.5009	-8.20003	A430
N	52.5009	-8.20003	A430	26 Nov 2023
N	52.5009	-8.20003	A430	26 Nov 2023	A430\nLimerick Junction to Limerick\nExpected Departure 16:47
N	52.5009	-8.20003	A430	26 Nov 2023	A430\nLimerick Junction to Limerick\nExpected Departure 16:47	To Limerick
N
N	52.6587
N	52.6587	-8.62397
N	52.6587	-8.62397	A433
N	52.6587	-8.62397	A433	26 Nov 2023
N	52.6587	-8.62397	A433	26 Nov 2023	A433\nLimerick to Limerick Junction\nExpected Departure 16:45
N	52.6587	-8.62397	A433	26 Nov 2023	A433\nLimerick to Limerick Junction\nExpected Departure 16:45	To Limerick Junction
N
N	53.2043
N	53.2043	-6.10046
N	53.2043	-6.10046	E808
N	53.2043	-6.10046	E808	26 Nov 2023
N	53.2043	-6.10046	E808	26 Nov 2023	E808\nBray to Malahide\nExpected Departure 16:45
N	53.2043	-6.10046	E808	26 Nov 2023	E808\nBray to Malahide\nExpected Departure 16:45	Northbound
N
N	53.3531
N	53.3531	-6.24591
N	53.3531	-6.24591	D916
N	53.3531	-6.24591	D916	26 Nov 2023
N	53.3531	-6.24591	D916	26 Nov 2023	D916\nDublin Connolly to Maynooth\nExpected Departure 16:47
N	53.3531	-6.24591	D916	26 Nov 2023	D916\nDublin Connolly to Maynooth\nExpected Departure 16:47	Northbound
N
N	53.3891
N	53.3891	-6.07401
N	53.3891	-6.07401	E214
N	53.3891	-6.07401	E214	26 Nov 2023
N	53.3891	-6.07401	E214	26 Nov 2023	E214\nHowth to Bray\nExpected Departure 16:45
N	53.3891	-6.07401	E214	26 Nov 2023	E214\nHowth to Bray\nExpected Departure 16:45	Southbound
N
N	53.828
N	53.828	-9.19296
N	53.828	-9.19296	A866
N	53.828	-9.19296	A866	26 Nov 2023
N	53.828	-9.19296	A866	26 Nov 2023	A866\nManulla Junction to Ballina\nExpected Departure 16:47
N	53.828	-9.19296	A866	26 Nov 2023	A866\nManulla Junction to Ballina\nExpected Departure 16:47	To Ballina
R
R	0
R	0	0
R	0	0	A216
R	0	0	A216	26 Nov 2023
R	0	0	A216	26 Nov 2023	A216\n14:00 - Dublin Heuston to Cork (2 mins late)\nDeparted Killarney Junction next stop Cork
